"","id","baboons.3-6","baboons.6-9","baboons.birth-3","baboons.gest","baboons.peri.concpt","banded.mongoose.3-6","banded.mongoose.6-9","banded.mongoose.birth-3","banded.mongoose.gest","banded.mongoose.peri.concpt","bb.jackal.3-6","bb.jackal.6-9","bb.jackal.birth-3","bb.jackal.gest","bb.jackal.peri.concpt","be.fox.3-6","be.fox.6-9","be.fox.birth-3","be.fox.gest","be.fox.peri.concpt","buffalo.3-6","buffalo.6-9","buffalo.birth-3","buffalo.gest","buffalo.peri.concpt","bushbuck.3-6","bushbuck.6-9","bushbuck.birth-3","bushbuck.gest","bushbuck.peri.concpt","cattle.3-6","cattle.6-9","cattle.birth-3","cattle.gest","cattle.peri.concpt","cheetah.3-6","cheetah.6-9","cheetah.birth-3","cheetah.gest","cheetah.peri.concpt","eland.3-6","eland.6-9","eland.birth-3","eland.gest","eland.peri.concpt","elephant.3-6","elephant.6-9","elephant.birth-3","elephant.gest","elephant.peri.concpt","giraffe.3-6","giraffe.6-9","giraffe.birth-3","giraffe.gest","giraffe.peri.concpt","gnu.3-6","gnu.6-9","gnu.birth-3","gnu.gest","gnu.peri.concpt","grants.3-6","grants.6-9","grants.birth-3","grants.gest","grants.peri.concpt","hartebeast.3-6","hartebeast.6-9","hartebeast.birth-3","hartebeast.gest","hartebeast.peri.concpt","hippo.3-6","hippo.6-9","hippo.birth-3","hippo.gest","hippo.peri.concpt","impala.3-6","impala.6-9","impala.birth-3","impala.gest","impala.peri.concpt","lion.3-6","lion.6-9","lion.birth-3","lion.gest","lion.peri.concpt","oribi.3-6","oribi.6-9","oribi.birth-3","oribi.gest","oribi.peri.concpt","ostrich.3-6","ostrich.6-9","ostrich.birth-3","ostrich.gest","ostrich.peri.concpt","other.3-6","other.6-9","other.birth-3","other.gest","other.peri.concpt","reedbuck.3-6","reedbuck.6-9","reedbuck.birth-3","reedbuck.gest","reedbuck.peri.concpt","shoats.3-6","shoats.6-9","shoats.birth-3","shoats.gest","shoats.peri.concpt","slender.mongoose.3-6","slender.mongoose.6-9","slender.mongoose.birth-3","slender.mongoose.gest","slender.mongoose.peri.concpt","spotted.hyena.3-6","spotted.hyena.6-9","spotted.hyena.birth-3","spotted.hyena.gest","spotted.hyena.peri.concpt","ss.jackal.3-6","ss.jackal.6-9","ss.jackal.birth-3","ss.jackal.gest","ss.jackal.peri.concpt","thomsons.3-6","thomsons.6-9","thomsons.birth-3","thomsons.gest","thomsons.peri.concpt","topi.3-6","topi.6-9","topi.birth-3","topi.gest","topi.peri.concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri.concpt","warthog.3-6","warthog.6-9","warthog.birth-3","warthog.gest","warthog.peri.concpt","waterbuck.3-6","waterbuck.6-9","waterbuck.birth-3","waterbuck.gest","waterbuck.peri.concpt","zebra.3-6","zebra.6-9","zebra.birth-3","zebra.gest","zebra.peri.concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri.concpt","last.updated","sample.id","eartag","name","prev.id","sex","age.class","status","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","arrived.den","leave.den","fate","mortality.source","death.date","weaned","clan","park","misc.notes"
"18","fire",0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.178571428571429,0,0,1.625,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.357142857142857,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0.25,47.7083333333333,10.0892857142857,90.4545454545455,0,1,6.04166666666667,3.39285714285714,1.25,0,2.75,0,1.69642857142857,0,0,0,0,0,0,0,0,5.20833333333333,13.75,7.15909090909091,6.04166666666667,14.125,NA,NA,NA,NA,NA,0,0,0,0,0,0.416666666666667,1.60714285714286,1.70454545454545,0,0.75,0,0,0,0,5.625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.75,259.017857142857,109.772727272727,97.2916666666667,122.25,16.6666666666667,59.1071428571429,11.8181818181818,19.5833333333333,44.375,198.333333333333,353.75,227.727272727273,128.541666666667,214.125,2.5,0.384615384615385,0.568181818181818,0.833333333333333,3,0,0,0,0,0,21.0416666666667,4.19642857142857,4.09090909090909,4.79166666666667,17.875,6,14,11,6,10,"06-may-15",NA,"","fireball","cub = hornbill","","c","r","12-nov-12",NA,"06-aug-13","roh","05-may-11","1","1",NA,"","k","unk",NA,NA,"fig.tree","",""
"19","frsq",0,0,0,0.416666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.70833333333333,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0.375,0,161.785714285714,1.04166666666667,32.9166666666667,263.5,1.375,0,1.45833333333333,3.54166666666667,4,0,0,0,0,2.125,0,0,0,0,0,4.25,9.82142857142857,4.79166666666667,15.2083333333333,6.5,NA,NA,NA,NA,NA,0,0,0,0,0,1.75,0.535714285714286,0,0.9375,1.125,0,0,0,8.22916666666667,8.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.125,60,95.2083333333333,131.770833333333,122.125,15.375,3.75,56.4583333333333,16.6666666666667,35.375,156.75,240.178571428571,183.541666666667,219.270833333333,462.5,0.5,1.07142857142857,1.25,3.125,3.25,0,0,0,0,0,3.375,3.21428571428571,20.625,6.25,15.375,10,7,6,12,10,"17-jun-15",NA,"","four square","","u","c","r","02-feb-11",NA,"02-feb-11","roh","22-dec-10",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","",""
"20","fsl",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3125,0,0,0,0,0,0,0,0.729166666666667,2.5,0,0,0,0,140.9375,28.59375,0,14.6875,287.604166666667,0,0.15625,0,4.6875,6.04166666666667,0,0,0,0,0,NA,NA,NA,NA,NA,15,5.9375,0.625,2.8125,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0.3125,0,1.25,0,7.1875,2.8125,3.125,5.9375,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,42.65625,50,178.125,74.1666666666667,22.1875,5.78125,7.5,15.3125,9.0625,384.0625,109.53125,65,234.6875,427.395833333333,4.0625,2.03125,0,0,1.5625,0,0,0,0,0,6.5625,20.9375,0.625,11.875,35.5208333333333,4,8,2,4,12,"01-apr-15",NA,"","fossil","","","c","r","16-feb-09",NA,"16-feb-09","","12-jan-09",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","","unknown cub discovered while sessioning ft notes in 2015"
"21","gamb",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60416666666667,0.909090909090909,0.9375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.416666666666667,0,0.357142857142857,0,0,0,0,0,0.416666666666667,0.340909090909091,0,0,1.42857142857143,0.104166666666667,42.7272727272727,12.1875,30.7142857142857,82.5,7.29166666666667,5.68181818181818,3.54166666666667,0.178571428571429,0,4.0625,3.29545454545455,0.104166666666667,0,0,NA,NA,NA,NA,NA,16.9791666666667,24.6590909090909,14.0625,2.14285714285714,13.2142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8125,0.227272727272727,0,0.357142857142857,0.357142857142857,14.7916666666667,12.0454545454545,5.72916666666667,2.85714285714286,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.604166666667,333.75,137.291666666667,20.3571428571429,138.75,48.8541666666667,55.3409090909091,17.6041666666667,3.57142857142857,16.4285714285714,434.0625,513.295454545455,198.854166666667,70.8928571428571,286.071428571429,1.66666666666667,4.88636363636364,0.729166666666667,2.32142857142857,4.10714285714286,0,0,0.104166666666667,0,0,6.875,29.4318181818182,6.14583333333333,8.39285714285714,22.6785714285714,12,11,12,7,7,"06-may-15",NA,"","gambit","","f","c","r","24-nov-09",NA,"04-aug-10","pot","04-nov-09",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","",""
"22","gera",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.3125,0,0,0,0,0,0,0,0,19.3055555555556,0,0,0,NA,NA,NA,NA,NA,0,0,0.625,0,1.25,0,0,0,0,0,0,0.138888888888889,0,0,0,0,0.138888888888889,53.4375,110.555555555556,0,3.85416666666667,1.52777777777778,4.6875,0.833333333333333,0.78125,1.97916666666667,0.972222222222222,0,0,0,0,0,0,0,0,15.5208333333333,9.44444444444444,4.6875,7.91666666666667,5.46875,NA,NA,NA,NA,NA,0,0,0,0,0,1.875,0,0.3125,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.145833333333,153.333333333333,113.125,79.3055555555556,134.6875,67.1875,50,15.15625,6.80555555555556,23.28125,369.791666666667,235.138888888889,213.125,211.805555555556,171.25,0.454545454545455,2.5,1.875,0.694444444444444,0.625,0,0,0,0,0,2.8125,3.33333333333333,18.90625,3.61111111111111,5.15625,12,9,8,9,8,"06-may-15",NA,"","geera","","","c","r","18-mar-12",NA,"18-mar-12","","18-aug-11",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","","might be drnk's sib, either drnk or gera might be pyro"
"23","gnus",0,0,0.357142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.16071428571429,0,0.769230769230769,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0.375,0,0,22.7777777777778,28.6607142857143,232.125,33.3653846153846,0,1.52777777777778,2.76785714285714,5,7.5,0,0,0,0,4.13461538461539,0,0,0,0,NA,1.25,5.97222222222222,12.5,8.75,33.9423076923077,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1.94444444444444,0.535714285714286,1.375,2.5,0,0,5.53571428571429,9,15.4807692307692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.25,113.888888888889,120.446428571429,122.25,399.038461538462,25.9375,14.0277777777778,31.9642857142857,9.25,66.5384615384615,148.75,167.083333333333,219.910714285714,392.75,592.884615384615,0.625,0.972222222222222,2.85714285714286,2.25,4.71153846153846,0,0,0,0,0,4.6875,4.86111111111111,12.9464285714286,2.375,24.9038461538462,4,9,14,10,13,"24-apr-15",NA,"","genius","aka wale","u","s","r","29-oct-10",NA,NA,"ein","09-oct-10","1",NA,NA,"","a","",NA,NA,"fig.tree","","this hyena is actually wale but was mistakenly given a new name on 10/17/2011 as a sub"
"24","gond",0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.08333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,0,0,0,0,0,0,0,0.795454545454545,0,1,0,0,0,25,74.25,0,21.25,309.659090909091,0,0.125,0,6.75,5.45454545454545,0,0,0,0,0,NA,NA,NA,NA,NA,14.375,7.875,4.16666666666667,1.25,4.77272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0.375,0,1,0,3.75,4.375,2.08333333333333,9.75,7.95454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.75,66.375,97.5,135.25,73.4090909090909,36.25,6.25,7.08333333333333,17.5,8.29545454545454,295.625,182.125,117.916666666667,202,450.568181818182,3.125,2.625,0,2,1.70454545454545,0,0,0,0,0,3.75,18.625,5,7.25,38.5227272727273,2,10,3,5,11,"06-may-15",NA,"","gondor","","u","c","r","10-feb-09",NA,"09-nov-10","arw","01-jan-09","1","2",NA,"","k","unk",NA,NA,"fig.tree","tk",""
"25","dfne",0,0,0,0.416666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.70833333333333,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0.340909090909091,0,170.416666666667,1.25,32.8125,250.454545454545,1.14583333333333,0,1.45833333333333,5.72916666666667,3.18181818181818,0,0,0,0,2.5,0,0,0,0,NA,3.85416666666667,11.4583333333333,11.875,11.7708333333333,21.25,NA,NA,NA,NA,NA,0,0,0,0,NA,1.45833333333333,0.625,0,0.9375,1.02272727272727,0,0,1.45833333333333,10.2083333333333,8.86363636363636,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.416666666667,63.125,137.708333333333,116.875,186.704545454545,18.5416666666667,4.16666666666667,68.9583333333333,6.875,40.7954545454545,150.9375,254.583333333333,254.166666666667,191.25,550.454545454545,0.416666666666667,1.04166666666667,2.70833333333333,2.91666666666667,4.31818181818182,0,0,0,0,0,4.27083333333333,3.75,26.0416666666667,2.5,31.0227272727273,12,6,6,12,11,"06-may-15","641","","dafne","wigwam= cub name","f","c","r","16-oct-11",NA,"26-mar-12","cmta","06-dec-10","1","2",NA,"","k","unk",NA,NA,"fig.tree","tk",""
"26","dont",0,0.416666666666667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.70833333333333,1.66666666666667,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.5,0,0,0,0,0,0.340909090909091,0.208333333333333,0.104166666666667,0.3125,0,250.454545454545,32.8125,0,0.104166666666667,18.125,3.18181818181818,5.72916666666667,7.8125,4.16666666666667,1.875,2.5,0,2.39583333333333,2.5,0,NA,0,NA,NA,NA,21.25,11.7708333333333,23.4375,11.0416666666667,6.125,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.02272727272727,0.9375,2.60416666666667,0.208333333333333,0.25,8.86363636363636,10.2083333333333,16.3541666666667,6.45833333333333,5.125,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.704545454545,116.875,437.5,147.604166666667,66.5,40.7954545454545,6.875,52.3958333333333,26.9791666666667,5.75,550.454545454545,191.25,555.416666666667,202.8125,118,4.31818181818182,2.91666666666667,3.125,0,2.5,0,0,0,0.104166666666667,0,31.0227272727273,2.5,6.97916666666667,1.66666666666667,11.25,11,12,12,12,10,"06-may-15",NA,"","donatello","nott","f","c","r","10-jun-10",NA,NA,"tcy","01-mar-10","1",NA,NA,"","a","",NA,NA,"fig.tree","","was thought to be nott, an immigrant male, for a little bit. nott does not exist as an independent hyena."
"27","drnk",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.3125,0,0,0,0,0,0,0,0,19.3055555555556,0,0,0,NA,NA,NA,NA,NA,0,0,0.625,0,1.25,0,0,0,0,0,0,0.138888888888889,0,0,0,0,0.138888888888889,53.4375,110.555555555556,0,3.85416666666667,1.52777777777778,4.6875,0.833333333333333,0.78125,1.97916666666667,0.972222222222222,0,0,0,0,0,0,0,0,15.5208333333333,9.44444444444444,4.6875,7.91666666666667,5.46875,NA,NA,NA,NA,NA,0,0,0,0,0,1.875,0,0.3125,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.145833333333,153.333333333333,113.125,79.3055555555556,134.6875,67.1875,50,15.15625,6.80555555555556,23.28125,369.791666666667,235.138888888889,213.125,211.805555555556,171.25,0.454545454545455,2.5,1.875,0.694444444444444,0.625,0,0,0,0,0,2.8125,3.33333333333333,18.90625,3.61111111111111,5.15625,12,9,8,9,8,"06-may-15",NA,"","drank","","","c","r","18-mar-12",NA,"18-mar-12","","18-aug-11",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","","might be gera's sib, either drnk or gera might be pyro"
"28","ein",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.520833333333333,0,0,0,0,1.25,0,0,0,1.25,169.0625,18.4375,0.125,0.520833333333333,0,6.66666666666667,2.5,13.375,3.4375,1.875,0,0.3125,2.625,0.3125,0,NA,NA,NA,NA,NA,9.375,16.25,13.5,7.91666666666667,6.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.40625,0.25,0.833333333333333,0,9.16666666666667,6.25,16.5,6.04166666666667,6.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,114.21875,134.75,150.833333333333,21.8181818181818,1.97916666666667,17.34375,46.25,26.0416666666667,2.27272727272727,268.645833333333,191.875,241.125,198.75,44.8863636363636,0.729166666666667,1.5625,1.875,1.77083333333333,4.125,0,0.78125,0,0,0.125,4.89583333333333,12.8125,10.875,1.04166666666667,0.795454545454545,12,8,10,12,11,"04-may-15","371","371","einstein","","f","s","r","06-may-07",NA,NA,"bel","30-apr-06","1",NA,NA,"","a","",NA,NA,"fig.tree","",""
"29","elek",0,0,0,0.416666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.70833333333333,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0.340909090909091,0,170.416666666667,1.25,32.8125,250.454545454545,1.14583333333333,0,1.45833333333333,5.72916666666667,3.18181818181818,0,0,0,0,2.5,0,0,0,0,NA,3.85416666666667,11.4583333333333,11.875,11.7708333333333,21.25,NA,NA,NA,NA,NA,0,0,0,0,NA,1.45833333333333,0.625,0,0.9375,1.02272727272727,0,0,1.45833333333333,10.2083333333333,8.86363636363636,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.416666666667,63.125,137.708333333333,116.875,186.704545454545,18.5416666666667,4.16666666666667,68.9583333333333,6.875,40.7954545454545,150.9375,254.583333333333,254.166666666667,191.25,550.454545454545,0.416666666666667,1.04166666666667,2.70833333333333,2.91666666666667,4.31818181818182,0,0,0,0,0,4.27083333333333,3.75,26.0416666666667,2.5,31.0227272727273,12,6,6,12,11,"06-may-15",NA,"","elektra","teepee= cub name","","c","r","16-oct-11",NA,"26-mar-12","cmta","06-dec-10","1","1",NA,"","k","unk",NA,NA,"fig.tree","",""
"30","eva",0,0,0.357142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.16071428571429,0,0.769230769230769,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0.375,0,0,22.7777777777778,28.6607142857143,232.125,33.3653846153846,0,1.52777777777778,2.76785714285714,5,7.5,0,0,0,0,4.13461538461539,0,0,0,0,NA,1.25,5.97222222222222,12.5,8.75,33.9423076923077,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1.94444444444444,0.535714285714286,1.375,2.5,0,0,5.53571428571429,9,15.4807692307692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.25,113.888888888889,120.446428571429,122.25,399.038461538462,25.9375,14.0277777777778,31.9642857142857,9.25,66.5384615384615,148.75,167.083333333333,219.910714285714,392.75,592.884615384615,0.625,0.972222222222222,2.85714285714286,2.25,4.71153846153846,0,0,0,0,0,4.6875,4.86111111111111,12.9464285714286,2.375,24.9038461538462,4,9,14,10,13,"06-may-15",NA,"","eva","","","c","r","29-oct-10",NA,"06-feb-11","ein","09-oct-10","1",NA,NA,"","k","unk",NA,NA,"fig.tree","",""
"31","hand",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,28.59375,14.625,140.9375,0,14.6875,0.15625,2.5,0,0,4.6875,0,0,0,0,0,NA,NA,NA,NA,NA,5.9375,4.875,15,0.625,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0,0.625,0,1.25,2.8125,5.125,7.1875,3.125,5.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.65625,87.375,185,50,178.125,5.78125,7.625,22.1875,7.5,15.3125,109.53125,134.5,384.0625,65,234.6875,2.03125,2.125,4.0625,0,0,0,0,0,0,0,20.9375,9.75,6.5625,0.625,11.875,8,10,4,2,4,"06-may-15",NA,"","han","","f","c","r","27-jun-09",NA,"01-may-10","bbc","12-apr-09","1","1",NA,"","k","unk",NA,NA,"fig.tree","",""
"32","hdep",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5625,0.375,1.25,0.681818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.875,0,0,0,0,1.125,0,0.681818181818182,262.34375,0,141.625,0.113636363636364,0.113636363636364,6.09375,1.5625,3.875,5.68181818181818,6.93181818181818,0,0,0.125,7.38636363636364,0.568181818181818,NA,NA,NA,NA,NA,3.4375,3.125,4.5,37.8409090909091,8.06818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0,0,0,0,7.96875,3.125,7.875,8.75,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.71875,110,130.875,256.25,175.909090909091,8.90625,11.875,21.875,61.7045454545455,34.3181818181818,406.875,135,390.625,389.204545454545,257.386363636364,1.25,0,1.625,1.47727272727273,6.59090909090909,0,0,0,0.340909090909091,0.113636363636364,4.53125,3.75,75.875,8.40909090909091,8.40909090909091,8,4,10,11,11,"01-apr-15",NA,"","helm's deep","","","c","r","03-jun-08",NA,"04-dec-08","arw","31-may-08",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","","cub discovered while sessioning ft notes in 2015"
"33","hns",0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.178571428571429,0,0,1.625,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.357142857142857,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0.25,47.7083333333333,10.0892857142857,90.4545454545455,0,1,6.04166666666667,3.39285714285714,1.25,0,2.75,0,1.69642857142857,0,0,0,0,0,0,0,0,5.20833333333333,13.75,7.15909090909091,6.04166666666667,14.125,NA,NA,NA,NA,NA,0,0,0,0,0,0.416666666666667,1.60714285714286,1.70454545454545,0,0.75,0,0,0,0,5.625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.75,259.017857142857,109.772727272727,97.2916666666667,122.25,16.6666666666667,59.1071428571429,11.8181818181818,19.5833333333333,44.375,198.333333333333,353.75,227.727272727273,128.541666666667,214.125,2.5,0.384615384615385,0.568181818181818,0.833333333333333,3,0,0,0,0,0,21.0416666666667,4.19642857142857,4.09090909090909,4.79166666666667,17.875,6,14,11,6,10,"12-jun-15",NA,"","hidenseek","cub = finch","","c","r","12-nov-11",NA,"30-apr-13","roh","05-may-11","1","2",NA,"","k","unk",NA,NA,"fig.tree","",""
"34","hops",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,0,2.60416666666667,0.9375,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.416666666666667,0.25,0,0,0,0,0,0,0.288461538461538,0.416666666666667,0,0,39.4318181818182,208.653846153846,0.104166666666667,12.1875,22.875,7.04545454545455,3.94230769230769,7.29166666666667,3.54166666666667,0.125,3.86363636363636,0,4.0625,0.104166666666667,0,NA,0,NA,NA,NA,30.7954545454545,9.32692307692308,16.9791666666667,14.0625,4.75,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2.95454545454545,1.05769230769231,2.8125,0,0.25,16.4772727272727,7.78846153846154,14.7916666666667,5.72916666666667,3.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.090909090909,118.173076923077,327.604166666667,137.291666666667,37.375,67.0454545454545,7.21153846153846,48.8541666666667,17.6041666666667,5.125,617.613636363636,360.769230769231,434.0625,198.854166666667,96.25,5.56818181818182,2.5,1.66666666666667,0.729166666666667,2.875,0,0,0,0.104166666666667,0,29.4318181818182,1.82692307692308,6.875,6.14583333333333,19.125,11,13,12,12,10,"06-may-15",NA,"","hop scotch","","","c","r","14-mar-10",NA,"26-mar-10","roh","26-jan-10",NA,NA,NA,"","k","unk",NA,NA,"fig.tree","",""
"35","jena",0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.625,0,0.909090909090909,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0.25,0,0.340909090909091,0,90.4545454545455,1,223.020833333333,42.7272727272727,0,1.25,2.75,4.58333333333333,5.68181818181818,0,0,0,0,3.29545454545455,0,0,0,0,NA,6.04166666666667,7.15909090909091,14.125,10.1041666666667,24.6590909090909,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1.70454545454545,0.75,1.04166666666667,0.227272727272727,0,0,5.625,8.33333333333333,12.0454545454545,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2916666666667,109.772727272727,122.25,116.25,333.75,19.5833333333333,11.8181818181818,44.375,6.66666666666667,55.3409090909091,128.541666666667,227.727272727273,214.125,374.895833333333,513.295454545455,0.833333333333333,0.568181818181818,3,2.70833333333333,4.88636363636364,0,0,0,0,0,4.79166666666667,4.09090909090909,17.875,2.1875,29.4318181818182,6,11,10,12,11,"06-may-15",NA,"","jenna jameson","","","c","r","16-dec-10",NA,"06-feb-11","tud","06-nov-10","1",NA,NA,"","k","unk",NA,NA,"fig.tree","",""
