"","id","baboons.3-6","baboons.6-9","baboons.birth-3","baboons.gest","baboons.peri.concpt","banded.mongoose.3-6","banded.mongoose.6-9","banded.mongoose.birth-3","banded.mongoose.gest","banded.mongoose.peri.concpt","bb.jackal.3-6","bb.jackal.6-9","bb.jackal.birth-3","bb.jackal.gest","bb.jackal.peri.concpt","be.fox.3-6","be.fox.6-9","be.fox.birth-3","be.fox.gest","be.fox.peri.concpt","buffalo.3-6","buffalo.6-9","buffalo.birth-3","buffalo.gest","buffalo.peri.concpt","bushbuck.3-6","bushbuck.6-9","bushbuck.birth-3","bushbuck.gest","bushbuck.peri.concpt","cattle.3-6","cattle.6-9","cattle.birth-3","cattle.gest","cattle.peri.concpt","cheetah.3-6","cheetah.6-9","cheetah.birth-3","cheetah.gest","cheetah.peri.concpt","eland.3-6","eland.6-9","eland.birth-3","eland.gest","eland.peri.concpt","elephant.3-6","elephant.6-9","elephant.birth-3","elephant.gest","elephant.peri.concpt","giraffe.3-6","giraffe.6-9","giraffe.birth-3","giraffe.gest","giraffe.peri.concpt","gnu.3-6","gnu.6-9","gnu.birth-3","gnu.gest","gnu.peri.concpt","grants.3-6","grants.6-9","grants.birth-3","grants.gest","grants.peri.concpt","hartebeast.3-6","hartebeast.6-9","hartebeast.birth-3","hartebeast.gest","hartebeast.peri.concpt","hippo.3-6","hippo.6-9","hippo.birth-3","hippo.gest","hippo.peri.concpt","impala.3-6","impala.6-9","impala.birth-3","impala.gest","impala.peri.concpt","lion.3-6","lion.6-9","lion.birth-3","lion.gest","lion.peri.concpt","oribi.3-6","oribi.6-9","oribi.birth-3","oribi.gest","oribi.peri.concpt","ostrich.3-6","ostrich.6-9","ostrich.birth-3","ostrich.gest","ostrich.peri.concpt","other.3-6","other.6-9","other.birth-3","other.gest","other.peri.concpt","reedbuck.3-6","reedbuck.6-9","reedbuck.birth-3","reedbuck.gest","reedbuck.peri.concpt","shoats.3-6","shoats.6-9","shoats.birth-3","shoats.gest","shoats.peri.concpt","slender.mongoose.3-6","slender.mongoose.6-9","slender.mongoose.birth-3","slender.mongoose.gest","slender.mongoose.peri.concpt","spotted.hyena.3-6","spotted.hyena.6-9","spotted.hyena.birth-3","spotted.hyena.gest","spotted.hyena.peri.concpt","ss.jackal.3-6","ss.jackal.6-9","ss.jackal.birth-3","ss.jackal.gest","ss.jackal.peri.concpt","thomsons.3-6","thomsons.6-9","thomsons.birth-3","thomsons.gest","thomsons.peri.concpt","topi.3-6","topi.6-9","topi.birth-3","topi.gest","topi.peri.concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri.concpt","warthog.3-6","warthog.6-9","warthog.birth-3","warthog.gest","warthog.peri.concpt","waterbuck.3-6","waterbuck.6-9","waterbuck.birth-3","waterbuck.gest","waterbuck.peri.concpt","zebra.3-6","zebra.6-9","zebra.birth-3","zebra.gest","zebra.peri.concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri.concpt","last.updated","sample.id","eartag","name","prev.id","sex","age.class","status","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","arrived.den","leave.den","fate","mortality.source","death.date","weaned","clan","park","misc.notes"
"41","pipi",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4978902953586,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16033755274262,0,1.79324894514768,1.4367816091954,NA,0,0,2.58620689655172,0,NA,0,0,0,0,NA,0,0.632911392405063,158.333333333333,101.72777535283,NA,0,0.253164556962025,0.632911392405063,0.632911392405063,NA,0,0,0,0.28735632183908,NA,0,0,0,0,NA,0,0,2.63713080168776,0.316455696202532,NA,NA,NA,NA,NA,NA,0.316455696202532,0,0,0,NA,0.949367088607595,0.506329113924051,0.421940928270042,0.105485232067511,NA,16.6557544012804,0.759493670886076,6.70013094718464,2.70260439400553,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78233667976139,1.0126582278481,16.6666666666667,90.7864105921723,NA,2.42616033755274,1.39240506329114,3.69198312236287,2.77899025170959,NA,60.3048159464571,44.1772151898734,219.994907609486,315.38993161647,NA,2.73170376836898,0,1.26582278481013,0.527426160337553,NA,0,0,0,0,NA,22.7848101265823,39.620253164557,25.2655317910665,114.087734613706,NA,12,10,12,12,NA,"02-oct-07",NA,NA,"pippi longstocking","","m","s","r","30-nov-08","05-mar-09","11-sep-12","ao","31-oct-08","1","1",NA,"","","",NA,"10-aug-09","happy.zebra","tr","last seen nursing 7/28/2009, first seen not nursing 8/23/2009"
"42","swag",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617283950617284,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4.32098765432099,NA,NA,NA,NA,0,NA,NA,NA,NA,0.308641975308642,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7.40740740740741,NA,NA,NA,NA,14.1975308641975,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1.54320987654321,NA,NA,NA,NA,3,NA,"14-sep-15",NA,NA,"scallywag","","m","c","r","05-jan-13","05-aug-13","30-jun-15","boom","23-oct-12","1","1",NA,"","a","",NA,NA,"happy.zebra","tr",""
"43","shyl",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4978902953586,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16033755274262,0,1.79324894514768,1.4367816091954,NA,0,0,2.58620689655172,0,NA,0,0,0,0,NA,0,0.632911392405063,158.333333333333,101.72777535283,NA,0,0.253164556962025,0.632911392405063,0.632911392405063,NA,0,0,0,0.28735632183908,NA,0,0,0,0,NA,0,0,2.63713080168776,0.316455696202532,NA,NA,NA,NA,NA,NA,0.316455696202532,0,0,0,NA,0.949367088607595,0.506329113924051,0.421940928270042,0.105485232067511,NA,16.6557544012804,0.759493670886076,6.70013094718464,2.70260439400553,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78233667976139,1.0126582278481,16.6666666666667,90.7864105921723,NA,2.42616033755274,1.39240506329114,3.69198312236287,2.77899025170959,NA,60.3048159464571,44.1772151898734,219.994907609486,315.38993161647,NA,2.73170376836898,0,1.26582278481013,0.527426160337553,NA,0,0,0,0,NA,22.7848101265823,39.620253164557,25.2655317910665,114.087734613706,NA,12,10,12,12,NA,"14-sep-15",NA,NA,"shylock","","f","c","r","30-nov-08",NA,"15-mar-09","ao","31-oct-08","1","2",NA,"","","cause unknown",NA,NA,"happy.zebra","tr",""
"44","jlyr",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617283950617284,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4.32098765432099,NA,NA,NA,NA,0,NA,NA,NA,NA,0.308641975308642,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7.40740740740741,NA,NA,NA,NA,14.1975308641975,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1.54320987654321,NA,NA,NA,NA,3,NA,"14-sep-15",NA,NA,"jollyroger","","f","c","r","05-jan-13","05-aug-13",NA,"boom","23-oct-12","1","1",NA,"","a","",NA,NA,"happy.zebra","tr","dob changed by lju"
"45","cnas",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3518518518518,1.85185185185185,34.2592592592593,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154320987654321,0.154320987654321,0.132275132275132,0,NA,0.771604938271605,0.308641975308642,0,0,NA,0,0,0,0,NA,155.246913580247,0,0,0,NA,0,0,0,0,NA,0,1.23456790123457,0.132275132275132,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,NA,41.9753086419753,3.7037037037037,34.5238095238095,0.462962962962963,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462962962962963,0.154320987654321,0.396825396825397,0,NA,12.3456790123457,1.38888888888889,12.4338624338624,0,NA,326.697530864198,10.1851851851852,90.4761904761905,0.462962962962963,NA,1.69753086419753,1.38888888888889,0.132275132275132,0,NA,0,0,0,0,NA,74.6913580246914,0,8.46560846560847,0,NA,6,6,7,2,NA,"14-sep-15",NA,NA,"canasta","","u","c","r","01-aug-11",NA,"06-jul-12","csby","04-jul-11","1","1",NA,"","","",NA,NA,"happy.zebra","tr","dls changed by lju"
"46","lnce",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.7974683544304,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79324894514768,1.39240506329114,1.4367816091954,NA,NA,2.58620689655172,0,0,NA,NA,0,0,0,NA,NA,158.333333333333,0,101.72777535283,NA,NA,0.632911392405063,0,0.632911392405063,NA,NA,0,0,0.28735632183908,NA,NA,0,0,0,NA,NA,2.63713080168776,0,0.316455696202532,NA,NA,NA,NA,NA,NA,NA,0,0.379746835443038,0,NA,NA,0.421940928270042,1.13924050632911,0.105485232067511,NA,NA,6.70013094718464,19.9869052815364,2.70260439400553,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6666666666667,2.13880401571366,90.7864105921723,NA,NA,3.69198312236287,2.91139240506329,2.77899025170959,NA,NA,219.994907609486,72.3657791357486,315.38993161647,NA,NA,1.26582278481013,3.27804452204278,0.527426160337553,NA,NA,0,0,0,NA,NA,25.2655317910665,27.3417721518987,114.087734613706,NA,NA,12,10,12,NA,NA,"14-sep-15",NA,NA,"lancelot","","m","s","r","20-aug-08","14-mar-09","09-may-10","arc","20-jul-08","0",NA,NA,"","","cause unknown",NA,NA,"happy.zebra","tr","dls adjusted re: jrg from 10/14/2014,  now  by lju11/25/2009"
"47","yose",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529100529100529,39.3518518518518,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.154320987654321,0,NA,NA,0,0.154320987654321,0,NA,NA,0,0,0,NA,NA,0,155.246913580247,0,NA,NA,0,0,0,NA,NA,0.132275132275132,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.661375661375661,41.5123456790123,0.462962962962963,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.462962962962963,0,NA,NA,5.68783068783069,12.3456790123457,0,NA,NA,11.3756613756614,325.925925925926,0.462962962962963,NA,NA,0.132275132275132,1.85185185185185,0,NA,NA,0,0,0,NA,NA,4.23280423280423,74.8456790123457,0,NA,NA,7,6,2,NA,NA,"14-sep-15",NA,NA,"yosemite sam","","u","c","r","16-apr-11",NA,"09-may-11","ao","19-mar-11","1","1",NA,"","","",NA,NA,"happy.zebra","tr",""
"48","crtm",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529100529100529,39.3518518518518,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.154320987654321,0,NA,NA,0,0.154320987654321,0,NA,NA,0,0,0,NA,NA,0,155.246913580247,0,NA,NA,0,0,0,NA,NA,0.132275132275132,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.661375661375661,41.5123456790123,0.462962962962963,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.462962962962963,0,NA,NA,5.68783068783069,12.3456790123457,0,NA,NA,11.3756613756614,325.925925925926,0.462962962962963,NA,NA,0.132275132275132,1.85185185185185,0,NA,NA,0,0,0,NA,NA,4.23280423280423,74.8456790123457,0,NA,NA,7,6,2,NA,NA,"02-oct-07",NA,NA,"cartman","","u","c","r","16-apr-11",NA,"17-apr-11","ao","19-mar-11","1","2",NA,"","","",NA,NA,"happy.zebra","tr",""
"49","hus",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529100529100529,39.3518518518518,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,155.246913580247,NA,NA,NA,0,0,NA,NA,NA,0.132275132275132,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.661375661375661,41.358024691358,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.462962962962963,NA,NA,NA,5.42328042328042,15.5864197530864,NA,NA,NA,10.8465608465608,332.098765432099,NA,NA,NA,0,1.85185185185185,NA,NA,NA,0,0,NA,NA,NA,4.1005291005291,77.9320987654321,NA,NA,NA,7,6,NA,NA,NA,"14-sep-15",NA,NA,"hustler","","u","c","r","05-apr-11",NA,"05-apr-11","hwk","01-mar-11","1","1",NA,"","","",NA,NA,"happy.zebra","tr",""
"50","hilt",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529100529100529,39.3518518518518,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,155.246913580247,NA,NA,NA,0,0,NA,NA,NA,0.132275132275132,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.661375661375661,41.358024691358,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.462962962962963,NA,NA,NA,5.42328042328042,15.5864197530864,NA,NA,NA,10.8465608465608,332.098765432099,NA,NA,NA,0,1.85185185185185,NA,NA,NA,0,0,NA,NA,NA,4.1005291005291,77.9320987654321,NA,NA,NA,7,6,NA,NA,NA,"14-sep-15",NA,NA,"highlights","","u","c","r","05-apr-11",NA,"05-apr-11","hwk","01-mar-11","1","2",NA,"","","",NA,NA,"happy.zebra","tr",""
"51","adl",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617283950617284,39.3518518518518,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,155.246913580247,NA,NA,NA,0,0,NA,NA,NA,0,0.154320987654321,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.771604938271605,41.358024691358,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.462962962962963,NA,NA,NA,3.08641975308642,15.5864197530864,NA,NA,NA,6.17283950617284,332.098765432099,NA,NA,NA,0,1.85185185185185,NA,NA,NA,0,0,NA,NA,NA,1.69753086419753,77.9320987654321,NA,NA,NA,6,6,NA,NA,NA,"02-oct-07",NA,NA,"addle addie","","u","c","r","28-mar-11",NA,"26-apr-11","pike","28-feb-11","0",NA,NA,"","","cause unknown",NA,NA,"happy.zebra","tr",""
"52","csby",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,48.9960715844609,NA,NA,NA,NA,0.632911392405063,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.316455696202532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.158227848101266,NA,NA,NA,NA,0.949367088607595,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.331514622436,NA,NA,NA,NA,3.42099519860323,NA,NA,NA,NA,268.523570493234,NA,NA,NA,NA,0.158227848101266,NA,NA,NA,NA,0,NA,NA,NA,NA,105.559799214317,NA,NA,NA,NA,8,NA,NA,NA,"02-oct-07","1166",NA,"cosby","","f","a","r","24-jun-08",NA,NA,"spb","30-dec-07",NA,NA,NA,"","","",NA,NA,"happy.zebra","tr",""
"53","glet",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.308641975308642,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.308641975308642,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,"14-sep-15",NA,NA,"gimlet","","m","c","r","27-oct-10","13-oct-11","07-may-12","snap","13-oct-10","1",NA,NA,"","","",NA,NA,"happy.zebra","tr",""
"54","hala",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.925925925925926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.37037037037037,NA,NA,NA,NA,2.77777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,5,NA,NA,NA,"14-sep-15",NA,NA,"valhalla","","m","c","r","13-dec-10","15-nov-11","26-jun-11","saw","15-nov-10",NA,NA,NA,"","","",NA,NA,"happy.zebra","tr","small l d notch"
"55","lock",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.925925925925926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.37037037037037,NA,NA,NA,NA,2.77777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,5,NA,NA,NA,"02-oct-07",NA,NA,"hemlock","","f","c","r","13-dec-10","08-nov-11","18-may-12","silk","08-nov-10","2","1",NA,"","","",NA,NA,"happy.zebra","tr",""
"56","sgl",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.925925925925926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.37037037037037,NA,NA,NA,NA,2.77777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,5,NA,NA,NA,"02-oct-07","1100",NA,"shangri-la","","f","c","r","13-dec-10","15-nov-11","28-jun-17","saw","15-nov-10","1","1",NA,"","","",NA,NA,"happy.zebra","tr",""
"57","blk",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617283950617284,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.771604938271605,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3.08641975308642,NA,NA,NA,NA,6.17283950617284,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1.69753086419753,NA,NA,NA,NA,6,NA,NA,NA,"02-oct-07",NA,NA,"blackjack","","u","c","r","22-jan-11",NA,"20-feb-11","csby","27-nov-10","0",NA,NA,"","","cause unknown",NA,NA,"happy.zebra","tr",""
"58","cyan",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.925925925925926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.37037037037037,NA,NA,NA,NA,2.77777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,5,NA,NA,NA,"19-feb-12",NA,NA,"cyanide","","u","c","r","13-dec-10",NA,"05-jan-11","silk","08-nov-10","2","2",NA,"","a","",NA,NA,"happy.zebra","tr",""
"59","arsc",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.925925925925926,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.37037037037037,NA,NA,NA,NA,2.77777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.740740740740741,NA,NA,NA,NA,5,NA,NA,NA,"20-mar-14",NA,NA,"arsenic","","u","c","r","05-jan-11",NA,"05-jan-11","silk","08-nov-10","2","3",NA,"","a","",NA,NA,"happy.zebra","tr",""
